budget,action,adventure,fantasy,science fiction,comedy,crime,drama,mystery,thriller,romance,war,horror,animation,family,western,history,music,tv movie,documentary,foreign,id,popularity,production_companies,production_countries,weekday,day,month,year,revenue,runtime,title,vote_average,vote_count,weighted_rating
16400000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,207,55.458584,2,1,5,02,6,1989,235860116,129,Dead Poets Society,8.1,2705,7.1073993863923475
16000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8467,35.777067,2,1,5,16,12,1994,247275374,107,Dumb and Dumber,6.5,1859,6.9653933504598085
16000000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,639,18.430419,2,1,5,21,7,1989,92823546,96,When Harry Met Sally...,7.3,950,7.010982658959538
16000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24226,7.980632,1,1,3,08,12,1982,53977250,129,The Verdict,7.4,131,7.002085074211133
16000000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9285,14.759948,2,1,5,19,5,2000,119754278,93,Road Trip,5.9,542,6.97665805340224
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14709,9.229999,2,1,5,15,1,1999,0,106,Varsity Blues,6,122,6.9951436987501
15000000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,74643,29.943316,7,2,7,15,5,2011,133432856,100,The Artist,7.3,1049,7.012081077968444
16000000,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,13788,15.788784,4,1,5,09,1,2009,76514050,87,The Unborn,4.8,365,6.968342203824167
16000000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,83666,41.083914,5,1,3,16,5,2012,68263166,94,Moonrise Kingdom,7.6,1662,7.037401545270423
16000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10781,21.380635,5,1,5,06,10,2006,0,91,The Texas Chainsaw Massacre: The Beginning,5.9,402,6.982591921895914
18500000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,318850,1.884558,1,1,4,10,3,2016,6490401,120,The Young Messiah,6.4,30,6.999280862964442
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13908,4.382761,3,1,5,02,8,2002,0,80,The Master of Disguise,3.7,78,6.989736023606348
19000000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1417,90.809408,3,3,6,27,5,2006,83258226,118,Pan's Labyrinth,7.6,3041,7.065069006098213
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39180,6.579017,5,2,5,02,3,2001,0,94,See Spot Run,4.8,44,6.996134802747165
16000000,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16161,7.854989,2,1,3,27,6,2001,29381649,130,Baby Boy,7.4,55,7.00087806824985
16000000,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,49950,11.807269,2,1,5,04,2,2011,40492759,91,The Roommate,5.3,224,6.9849032667300985
17700000,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,10956,15.976335,2,1,2,10,4,2001,30987695,91,Joe Dirt,5.5,242,6.985619206085096
15000000,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9594,10.484642,1,1,6,10,8,1991,30102717,110,Double Impact,5.3,215,6.985504659924648
12000000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4638,38.623178,5,1,3,14,2,2007,80573774,121,Hot Fuzz,7.4,2199,7.032339424243538
16000000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13972,8.8321,1,1,5,12,9,2008,50007546,114,The Women,4.6,96,6.990819254064393
15000000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5038,32.758254,6,2,5,15,8,2008,96408652,96,Vicky Cristina Barcelona,6.7,1020,6.988239815526518
25000000,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13491,6.091033,17,1,1,17,12,2007,0,139,Arn: The Knight Templar,6.4,76,6.998181528154411
16000000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10571,9.119797,1,1,5,16,6,2000,20627372,94,Boys and Girls,5.4,103,6.993435047603872
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10994,9.423866,5,2,5,11,10,2002,0,109,White Oleander,7.2,108,7.000860283574956
16000000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19994,32.257414,2,1,5,18,9,2009,31556061,100,Jennifer's Body,5.3,837,6.9449278166969854
16000000,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25166,3.021835,2,1,5,03,3,2000,15427192,96,Drowning Mona,5.4,43,6.997252725312463
16000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30890,7.612849,1,1,5,30,1,1987,0,90,Radio Days,7,127,7.0
20000000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,23169,36.764666,1,1,5,12,3,2010,0,113,Remember Me,6.9,948,6.996346539232311
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,17403,3.199784,3,1,5,18,7,2003,0,99,How to Deal,5.7,42,6.997819662966217
20000000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12120,9.455596,2,1,5,09,12,1988,13854000,108,My Stepmother is an Alien,5.3,131,6.991138434602681
26000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9800,44.301745,2,1,3,22,12,1993,206678440,125,Philadelphia,7.6,988,7.022810527935971
16000000,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1090,19.890428,2,1,5,16,4,1999,18564088,100,The Thirteenth Floor,6.8,378,6.99702104184727
16000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18475,0.830596,1,1,5,03,9,2004,12,97,The Cookout,4.6,10,6.999040383846461
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40160,2.637355,3,1,5,19,10,1979,0,107,Meteor,5.1,36,6.997267934174788
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18074,2.25453,3,1,6,09,9,2000,0,112,Duets,5.5,34,6.997962770631941
16000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9689,8.711782,1,1,5,03,5,2002,0,112,Hollywood Ending,6.4,113,6.9973002030820695
6500000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9781,5.700333,5,1,5,13,8,1999,4217115,95,Detroit Rock City,6.7,100,6.998804780876494
16000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8009,29.253833,2,2,5,07,3,1986,5900000,116,Highlander,6.8,624,6.995129566031846
16000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3877,8.842869,4,1,3,26,9,2007,2849142,113,Things We Lost in the Fire,6.7,90,6.998923874053407
16000000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8854,2.848727,3,1,5,15,8,1997,1686429,97,Steel,4.3,48,6.994825934206324
16000000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,152599,13.832464,2,1,3,03,7,2013,5867686,117,The Immigrant,6.2,250,6.992079207920792
0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,18840,4.488547,3,5,7,30,10,2005,0,135,The White Countess,6.9,21,6.999916070500779
20000000,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,68727,38.802415,4,2,3,27,3,2013,24261569,101,Trance,6.5,956,6.981584219448297
16000000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12657,9.400404,1,1,5,28,5,2004,14822346,86,Soul Plane,4.7,108,6.990106738888003
11000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8265,18.923181,9,1,3,09,1,2008,53191886,106,Welcome to the Sticks,6.8,615,6.995198126097989
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12410,2.397987,0,2,4,11,12,2008,0,96,Good,6.3,29,6.999188940828638
13000000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34647,20.39955,2,4,2,05,5,2009,754249,161,Enter the Void,7.2,387,7.003048804506243
16000000,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,73935,7.251897,2,1,6,25,8,2012,0,93,Vamps,4.8,91,6.992021043402017
16000000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,28178,43.217089,6,2,6,13,6,2009,47801389,93,Hachi: A Dog's Tale,7.7,1717,7.044986338286484
16000000,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,185567,14.529496,7,2,3,04,12,2013,0,110,Zulu,6.7,172,6.997950103289369
16000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,264656,20.59148,3,2,7,18,5,2014,3442853,122,The Homesman,6.4,258,6.99387124871328
15600000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35696,2.244947,2,1,5,21,6,2002,0,91,Juwanna Mann,4.2,20,6.997761790567546
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16351,1.326264,3,2,1,20,5,2002,0,115,Ararat,5.7,16,6.99916853213943
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38717,0.212108,0,1,2,23,1,2001,0,99,Madison,5.3,3,6.999796024477063
15500000,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,18777,6.630856,4,1,1,12,9,2005,1237615,93,Slow Burn,5.5,16,6.999040614007035
15300000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2110,18.20957,5,2,3,31,10,2001,0,94,Wasabi,6.2,283,6.9910453664517656
15500000,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9035,17.327279,1,2,5,31,3,2006,0,95,Slither,6.3,317,6.991235138444523
15000000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,29.843818,2,1,4,29,11,1984,316360478,105,Beverly Hills Cop,6.8,961,6.9925965871884745
18000000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,771,2.186927,2,1,5,09,11,1990,476684675,103,Home Alone,7.1,2414,7.0088057197052605
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12154,12.335827,2,1,5,27,11,1987,0,102,Three Men and a Baby,5.8,253,6.987977666019878
21000000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9576,20.818567,5,1,4,16,12,1982,177200000,116,Tootsie,6.9,421,6.9983438889107425
15000000,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,744,58.900647,1,1,5,16,5,1986,356830601,110,Top Gun,6.7,1698,6.980919919095063
17000000,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,146,45.742254,8,4,7,01,10,2000,213525736,120,"Crouching Tiger, Hidden Dragon",7.2,927,7.007150846607783
15000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,80.878605,2,1,3,15,9,1999,356296601,122,American Beauty,7.9,3313,7.105312047469361
15000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,45269,54.053576,8,1,1,06,9,2010,414211549,118,The King's Speech,7.6,2752,7.059498414528683
15000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9493,17.638286,1,1,5,09,12,1988,216614388,107,Twins,5.7,559,6.971567745216948
15000000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,22556,3.803495,1,1,3,17,12,2008,317000,102,The Yellow Handkerchief,6.4,52,6.99875459045186
15000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,873,17.571533,3,1,3,18,12,1985,146292009,154,The Color Purple,7.7,338,7.00933775357171
16000000,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,33196,4.628525,3,1,6,06,6,2009,11301649,120,Tidal Wave,6.5,48,6.999041839667838
14000000,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,205596,145.364591,2,1,5,14,11,2014,233555708,113,The Imitation Game,8,5723,7.186277381766104
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10765,12.18838,1,1,1,06,10,1980,0,109,Private Benjamin,6,102,6.995936578758665
15000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16769,3.826685,1,1,5,07,3,1980,67182787,125,Coal Miner's Daughter,7.2,67,7.000534567359476
15000000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33217,21.095489,3,2,5,19,3,2010,75700498,92,Diary of a Wimpy Kid,5.9,355,6.9845986984815625
15000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,132232,47.455148,3,2,4,17,1,2013,146497771,100,Mama,6,1401,6.946933828264081
15000000,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11153,22.838834,1,1,4,28,7,1983,61399552,98,National Lampoon's Vacation,7.1,410,7.001613537977174
15000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208134,27.165222,3,1,2,22,10,2013,151831537,92,Bad Grandpa,6,680,6.973520249221184
15000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1165,19.113278,8,4,5,15,9,2006,123384128,103,The Queen,6.8,338,6.997332070408083
15000000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011,58.553213,2,1,1,29,2,1988,73326666,92,Beetlejuice,7.1,1444,7.005460595976404
15000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17202,2.005111,1,1,5,12,10,2007,55184721,113,Why Did I Get Married?,6.1,33,6.998813566092758
18000000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9587,16.418639,1,1,3,21,12,1994,0,115,Little Women,7,215,7.0
17000000,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,65086,43.675191,8,3,3,01,2,2012,127730736,95,The Woman in Black,6.1,1206,6.958582004121194
15000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10053,4.688212,2,1,5,03,2,2006,66966987,87,When a Stranger Calls,5.4,268,6.983029919265475
15000000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11870,9.125594,1,1,5,08,2,2002,52970014,88,Big Fat Liar,5.6,197,6.989054252490376
15000000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11778,19.786392,2,2,5,08,12,1978,50000000,183,The Deer Hunter,7.8,921,7.028424829288994
15000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,586,13.581966,3,1,4,25,12,1997,64256513,97,Wag the Dog,6.7,270,6.996794618124259
17000000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18736,11.927667,2,1,5,25,4,2003,55534455,94,The Lizzie McGuire Movie,5.7,280,6.985601265822785
35000000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,134411,30.556135,5,2,4,21,2,2013,42930462,112,Snitch,5.8,1138,6.947754227561406
15000000,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,287903,31.565117,2,1,4,26,11,2015,61548707,98,Krampus,5.9,584,6.974890556597873
15000000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9276,21.535126,2,1,5,25,12,1998,40283321,104,The Faculty,6.2,492,6.9845598619174645
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15765,7.921311,1,1,3,09,6,1993,0,118,What's Love Got to Do with It,6.9,72,6.999712827058072
15000000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,19.284129,3,1,5,15,8,1997,44862187,104,Cop Land,6.6,382,6.99397998581672
16000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11397,23.423082,3,1,5,07,12,2001,66468332,89,Not Another Teen Movie,5.5,431,6.974578270614605
7000000,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,77016,49.517264,7,1,4,20,9,2012,48126384,109,End of Watch,7.2,1170,7.008941536110049
15000000,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11478,11.375032,4,2,5,31,3,2000,35007180,106,The Skulls,5.8,156,6.992558435363334
15000000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,266856,61.182331,1,1,3,26,11,2014,123726688,123,The Theory of Everything,7.8,3311,7.093560806753559
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13411,7.314796,3,1,4,10,4,2003,0,86,Malibu's Most Wanted,4.7,77,6.992937751724687
15000000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10564,6.857923,2,1,4,27,4,2000,33771174,120,Where the Heart Is,6.9,155,6.999383820314053
15000000,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,947,41.286336,1,1,1,10,12,1962,69995385,216,Lawrence of Arabia,7.8,851,7.026335538277049
15000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24150,12.929525,3,1,5,28,8,2009,39421467,105,Halloween II,5.1,267,6.979922428464004
15000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,228970,42.952942,3,1,5,05,12,2014,52501541,115,Wild,7,951,7.0
15000000,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,18405,19.760383,3,1,5,13,3,2009,32721635,110,The Last House on the Left,6.2,440,6.986163522012578
15000000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6961,10.194097,3,1,5,04,2,2005,47175038,88,The Wedding Date,6.2,230,6.992707094728498
13000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11442,11.045593,1,1,1,01,7,2002,37664855,94,Halloween: Resurrection,4.5,228,6.9774060567623275
16000000,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2493,44.533612,3,1,5,18,9,1987,30857814,98,The Princess Bride,7.6,1486,7.033663067280828
15000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14047,10.84158,3,1,4,27,12,2007,30226144,126,The Great Debaters,6.9,151,6.999399626257405
15000000,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,64690,49.294864,6,1,6,06,8,2011,78054825,100,Drive,7.4,3725,7.051871192341165
15000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11132,7.424798,1,2,2,17,2,2004,29331068,89,Confessions of a Teenage Drama Queen,5.1,221,6.983351175607629
15000000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,17127,5.164281,1,1,5,17,4,1998,46905889,111,The Object of My Affection,5.6,72,6.995979578813018
15000000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1562,34.759855,6,2,4,26,4,2007,64238440,100,28 Weeks Later,6.5,1197,6.97715387258083
15000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,232679,7.297757,2,1,5,22,8,2014,30127963,115,When the Game Stands Tall,6.3,130,6.996378830083565
14000000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17880,3.334804,1,1,5,18,2,2005,32645546,106,Because of Winn-Dixie,6.1,61,6.997809345197718
20000000,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14736,2.027393,1,1,5,21,4,2000,27728118,124,Love & Basketball,7.4,88,7.00140306122449
0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9434,13.817269,3,1,5,11,4,1997,28084357,107,Grosse Pointe Blank,6.9,275,6.99891196834817
15000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23706,13.237835,5,1,5,04,9,2009,40105542,99,All About Steve,4.7,295,6.973176517098241
0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,11531,3.890223,2,1,5,27,10,2000,0,90,Book of Shadows: Blair Witch 2,4.3,212,6.977296525464064
15000000,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,9100,19.517239,1,1,5,03,5,1996,24769466,101,The Craft,6.3,380,6.989519306540583
15000000,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,116,30.669913,1,5,3,26,10,2005,85306374,124,Match Point,7.3,1105,7.0126987167209345
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38843,9.681147,2,1,5,23,7,2010,0,103,Ramona and Beezus,6.1,245,6.99126559714795
11500000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1245,15.355589,2,2,5,05,11,1993,23237911,134,The Remains of the Day,7.5,202,7.004007618442982
15000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4995,19.85579,3,1,4,11,9,1997,43101594,155,Boogie Nights,7.5,796,7.015428748643201
0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10413,11.689337,1,1,5,15,1,1993,0,94,Nowhere to Run,5.5,119,6.992893825391138
15000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14012,3.043589,3,2,5,20,10,2006,21000000,95,Flicka,6.1,52,6.99813188567779
15000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9793,17.141376,3,1,4,22,3,2007,0,89,The Hills Have Eyes 2,5.2,351,6.9750779061969945
14000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12212,8.885017,3,2,2,19,9,2000,38574362,97,Urban Legends: Final Cut,4.4,100,6.989641434262948
0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,13768,4.115398,1,1,5,11,10,2002,0,90,Tuck Everlasting,6.4,128,6.996943648519579
20000000,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8975,7.679336,3,1,5,13,10,2006,22165608,92,The Marine,5,163,6.98704447005524
15000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342521,18.268009,1,1,4,21,4,2016,20566327,94,Keanu,6,421,6.983438889107431
15000000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,45272,7.809701,3,1,3,22,12,2010,20529194,117,Country Strong,5.9,80,6.996491228070176
15000000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9424,9.378688,5,2,5,24,7,1998,17507368,84,Disturbing Behavior,5.5,104,6.993785850860421
15000000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97367,35.395129,3,1,3,20,3,2013,35485608,140,The Place Beyond the Pines,6.8,1653,6.987596143023299
15000000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,254904,45.317278,3,2,3,27,8,2014,32556119,108,The November Man,6,639,6.975077031085456
15000000,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,18681,4.302941,1,3,6,04,9,1999,0,109,Eye of the Beholder,5.3,42,6.997148790032745
15000000,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,12162,47.006162,6,1,5,10,10,2008,42000000,131,The Hurt Locker,7.2,1840,7.013710879284649
15000000,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,11495,11.379652,2,1,5,11,5,1984,17080167,114,Firestarter,5.9,173,6.992440313033806
15000000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,64689,24.612603,5,1,4,20,9,2012,37930465,97,Killing Them Softly,5.8,742,6.965410613005982
15000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,157849,26.708193,8,3,5,25,7,2014,31554855,121,A Most Wanted Man,6.5,541,6.9894091852315885
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13166,8.710294,4,1,3,18,4,2001,0,87,Freddy Got Fingered,4.6,115,6.989010551463268
0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,15511,1.800119,3,1,5,11,1,2008,0,85,VeggieTales: The Pirates Who Don't Do Anything,5.9,25,6.998901098901099
15000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,37003,0.335195,2,1,6,19,5,2007,22730842,85,U2 3D,6.7,10,6.999880047980808
25000000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12211,11.782725,2,1,5,01,9,2000,15843608,87,Highlander: Endgame,4.4,104,6.989228808158063
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13816,2.711955,3,1,5,25,8,2006,0,121,Idlewild,5.1,17,6.998708877962985
15000000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,51828,16.629173,2,2,3,02,3,2011,59389433,107,One Day,7,978,7.0
15000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22798,20.05902,7,1,7,13,9,2009,16633035,111,Whip It,6.7,357,6.995776314232757
15000000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7501,8.113634,1,1,5,07,9,2001,12000000,92,Knockaround Guys,5.9,97,6.995748495836156
0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10743,9.87419,3,3,5,25,4,2003,0,97,Confidence,6.4,126,6.996991164530765
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37718,2.857936,1,1,5,27,8,1999,0,97,The Muse,5.3,31,6.997894610682754
20000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15237,3.138118,3,2,5,02,7,2004,0,125,De-Lovely,6.3,32,6.99910514541387
15000000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9686,6.684096,1,1,5,10,3,1989,0,124,New York Stories,6.2,64,6.997957229492499
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17644,0.722911,2,1,4,01,1,1998,0,76,Barney's Great Adventure,2.9,8,6.998688419705695
15000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97430,17.672021,2,2,5,02,11,2012,15608545,96,The Man with the Iron Fists,5.2,358,6.974587901254042
